,latitude,longitude
2229,56.68526,12.89491
2230,56.67114,12.90104
2231,56.65822,12.90632
2232,56.64685,12.90318
2233,56.63638,12.90534
2234,56.62501,12.91512
2235,56.60187,12.92598
2236,56.58413,12.94613
2237,56.56109,12.95522
2238,56.54012,12.97001
2239,56.5208,12.96541
2240,56.50147,12.95846
2241,56.48309,12.94805
2242,56.45304,12.94787
2243,56.43744,12.95366
2244,56.42193,12.94966
2245,56.40929,12.94512
2246,56.39861,12.94226
2247,56.38718,12.93775
2248,56.37206,12.93379
2249,56.35605,12.93496
2250,56.34508,12.91894
2251,56.32834,12.91488
2252,56.31266,12.91096
2253,56.29575,12.90425
2254,56.27465,12.89513
2255,56.25792,12.89685
2256,56.23953,12.89876
2257,56.22269,12.8971
2258,56.21252,12.88569
2259,56.20153,12.8663
2260,56.19453,12.85836
2261,56.18711,12.8522
2262,56.17276,12.84635
2263,56.14695,12.84441
2264,56.13277,12.8333
2265,56.12071,12.81851
2266,56.11321,12.81207
2267,56.10557,12.80518
2268,56.09824,12.79242
2269,56.08532,12.77958
2270,56.06763,12.78016
2271,56.04664,12.7853
2272,56.02874,12.78506
2273,56.00797,12.77974
2274,55.99324,12.77993
2275,55.97596,12.7877
2276,55.96058,12.80014
2277,55.95015,12.8078
2278,55.93743,12.81957
2279,55.92759,12.83124
2280,55.91107,12.8567
2281,55.89902,12.86641
2282,55.88535,12.87574
2283,55.86959,12.87898
2284,55.85558,12.89126
2285,55.83968,12.91938
2286,55.82325,12.93416
2287,55.80246,12.95844
2288,55.78867,12.96604
2289,55.7737,12.9753
2290,55.75866,12.99424
2291,55.74918,13.01595
2292,55.73729,13.05984
2293,55.72579,13.08714
2294,55.70879,13.09593
2295,55.69063,13.09752
2296,55.67292,13.09914
2297,55.65569,13.09822
2298,55.64447,13.10279
2299,55.62186,13.11198
2300,55.59851,13.1171
2301,55.57842,13.10896
2302,55.56659,13.0875
2303,55.55156,13.06097
2304,55.54998,13.03327
2305,55.54731,12.98239
2306,55.55158,12.95164
2307,55.5628,12.93272
2308,55.56625,12.91046
2309,55.56629,12.88005
2310,55.57025,12.85009
2311,55.57816,12.81377
2312,55.58406,12.79175
2313,55.58949,12.7757
2314,55.59554,12.7613
2315,55.60264,12.74615
2316,55.60842,12.73326
2317,55.63147,12.67679
2318,55.63339,12.66777
2319,55.63111,12.64685
2320,55.62989,12.61692
2321,55.6291,12.59484
2322,55.62959,12.549
2323,55.62738,12.53625
2324,55.61968,12.5284
2325,55.6147,12.51955
2326,55.61494,12.49726
2327,55.61641,12.47027
2328,55.61627,12.45003
2329,55.62306,12.44082
2330,55.62883,12.43372
2331,55.63051,12.42025
2332,55.62929,12.39666
2333,55.62646,12.36811
2334,55.62108,12.34785
2335,55.61415,12.32645
2336,55.60508,12.30788
2337,55.59326,12.27728
2338,55.58384,12.26115
2339,55.57124,12.24222
2340,55.56236,12.2315
2341,55.55022,12.22318
2342,55.5405,12.20605
2343,55.5268,12.19602
2344,55.51592,12.18741
2345,55.50802,12.17756
2346,55.49929,12.17338
2347,55.49044,12.16898
2348,55.48348,12.15973
2349,55.48016,12.14236
2350,55.47642,12.1307
2351,55.4671,12.1232
2352,55.45708,12.12133
2353,55.44813,12.1222
2354,55.43312,12.11845
2355,55.42407,12.10921
2356,55.41769,12.10241
2357,55.4099,12.10067
2358,55.40215,12.09758
2359,55.39222,12.09504
2360,55.3831,12.09356
2361,55.37551,12.08794
2362,55.36812,12.07972
2363,55.3598,12.07525
2364,55.35178,12.06946
2365,55.34688,12.05825
2366,55.34175,12.04633
2367,55.33468,12.04004
2368,55.32568,12.03607
2369,55.31761,12.03123
2370,55.30797,12.02894
2371,55.30052,12.02636
2372,55.29042,12.01947
2373,55.2837,12.01361
2374,55.2761,12.00864
2375,55.26569,12.00452
2376,55.25888,11.99532
2377,55.25288,11.98966
2378,55.24094,11.98498
2379,55.23362,11.98337
2380,55.21993,11.9762
2381,55.2105,11.97576
2382,55.20164,11.97656
2383,55.19249,11.97211
2384,55.18679,11.96603
2385,55.18167,11.96193
2386,55.17723,11.9599
2387,55.17278,11.95858
2388,55.16276,11.95629
2389,55.15594,11.95146
2390,55.15004,11.94444
2391,55.14313,11.9386
2392,55.13226,11.93461
2393,55.12306,11.934
2394,55.1119,11.93584
2395,55.09952,11.93737
2396,55.09109,11.94192
2397,55.08343,11.95045
2398,55.07086,11.96237
2399,55.05764,11.97429
2400,55.04499,11.98652
2401,55.02903,11.98698
2402,55.01628,11.98473
2403,55.00339,11.99081
2404,54.98987,12.00023
2405,54.97806,12.00477
2406,54.96742,12.0012
2407,54.95603,11.99216
2408,54.94884,11.9827
2409,54.94443,11.97602
2410,54.93017,11.95183
2411,54.92586,11.94373
2412,54.9214,11.93766
2413,54.90423,11.92529
2414,54.89396,11.91946
2415,54.88627,11.91347
2416,54.87878,11.9029
2417,54.87295,11.88806
2418,54.8664,11.86609
2419,54.86266,11.8538
2420,54.8562,11.84007
2421,54.84671,11.82927
2422,54.84097,11.81945
2423,54.83633,11.80619
2424,54.8331,11.79233
2425,54.83091,11.77838
2426,54.82873,11.75464
2427,54.82717,11.73738
2428,54.82532,11.72262
2429,54.82257,11.70987
2430,54.81979,11.70235
2431,54.81476,11.6936
2432,54.80584,11.68144
2433,54.79914,11.66924
2434,54.79432,11.65921
2435,54.7914,11.64679
2436,54.79271,11.62619
2437,54.79081,11.60584
2438,54.78801,11.5878
2439,54.78695,11.57612
2440,54.79021,11.56079
2441,54.79184,11.54368
2442,54.78961,11.5259
2443,54.78292,11.49695
2444,54.77723,11.47462
2445,54.77109,11.46441
2446,54.76629,11.46225
2447,54.75408,11.46107
2448,54.74328,11.44864
2449,54.72879,11.43737
2450,54.71498,11.42755
2451,54.70066,11.41497
2452,54.68674,11.40343
2453,54.67166,11.38127
2454,54.66425,11.36746
2455,54.65029,11.34518
2456,54.4982,11.22224
2457,54.488,11.21708
2458,54.46364,11.1978
2459,54.44624,11.1712
2460,54.43818,11.1557
2461,54.42917,11.13775
2462,54.41822,11.12415
2463,54.40354,11.11365
2464,54.39528,11.1083
2465,54.38699,11.10116
2466,54.37828,11.08465
2467,54.37101,11.05753
2468,54.36474,11.0326
2469,54.36275,11.00938
2470,54.36314,10.97302
2471,54.35254,10.95405
2472,54.33063,10.93277
2473,54.3172,10.91875
2474,54.30313,10.8956
2475,54.29436,10.8709
2476,54.28398,10.87671
2477,54.27076,10.88544
2478,54.2638,10.88991
2479,54.25461,10.88774
2480,54.2453,10.88898
2481,54.23141,10.89709
2482,54.21966,10.9021
2483,54.20802,10.90022
2484,54.19614,10.89729
2485,54.1846,10.89385
2486,54.17459,10.8861
2487,54.16699,10.87509
2488,54.15929,10.86221
2489,54.14975,10.84933
2490,54.1369,10.83981
2491,54.12805,10.82736
2492,54.12373,10.80252
2493,54.11872,10.78872
2494,54.10921,10.78254
2495,54.10036,10.77969
2496,54.0929,10.77418
2497,54.08506,10.76471
2498,54.0769,10.76023
2499,54.06928,10.75585
2500,54.06135,10.74658
2501,54.05315,10.73458
2502,54.04673,10.72977
2503,54.03786,10.72837
2504,54.03053,10.73034
2505,54.02324,10.73123
2506,54.01509,10.72941
2507,54.00643,10.72882
2508,53.99826,10.73131
2509,53.98871,10.73363
2510,53.97637,10.73249
2511,53.96128,10.7407
2512,53.94894,10.7477
2513,53.93606,10.73672
2514,53.92554,10.72639
2515,53.91693,10.71952
2516,53.91203,10.69983
2517,53.9059,10.68651
2518,53.89723,10.6752
2519,53.88168,10.66332
2520,53.86925,10.6382
2521,53.85886,10.61269
2522,53.84978,10.59269
2523,53.84004,10.57149
2524,53.82998,10.55151
2525,53.82113,10.5253
2526,53.82018,10.50174
2527,53.81843,10.47983
2528,53.80825,10.45908
2529,53.79732,10.43939
2530,53.79024,10.42553
2531,53.77126,10.39753
2532,53.76083,10.38016
2533,53.75235,10.36974
2534,53.74153,10.35882
2535,53.72661,10.34565
2536,53.71561,10.33594
2537,53.69579,10.3238
2538,53.67364,10.30824
2539,53.65744,10.29693
2540,53.64882,10.28732
2541,53.64156,10.27465
2542,53.63275,10.25369
2543,53.61733,10.23367
2544,53.59919,10.22605
2545,53.58191,10.20609
2546,53.5716,10.19419
2547,53.56474,10.18427
2548,53.56092,10.1605
2549,53.54506,10.14748
2550,53.52763,10.13346
2551,53.51529,10.113
2552,53.50753,10.08665
2553,53.50933,10.06238
2554,53.50905,10.03692
2555,53.50248,10.03834
2556,53.48968,10.03025
2557,53.47687,10.02236
2558,53.46218,10.02569
2559,53.44234,10.0299
2560,53.43025,10.034
2561,53.41829,10.03092
2562,53.4015,10.02671
2563,53.38937,10.02175
2564,53.38066,10.0171
2565,53.37234,10.0236
2566,53.36484,10.03518
2567,53.34747,10.0382
2568,53.33069,10.0442
2569,53.31942,10.06001
2570,53.31244,10.06878
2571,53.30215,10.07342
2572,53.28321,10.07959
2573,53.27069,10.08425
2574,53.26137,10.08774
2575,53.23952,10.08041
2576,53.22844,10.07605
2577,53.21014,10.07801
2578,53.19416,10.08204
2579,53.18254,10.08238
2580,53.168,10.072
2581,53.15646,10.05411
2582,53.15085,10.03557
2583,53.14419,10.01184
2584,53.13136,9.99289
2585,53.11911,9.98726
2586,53.10474,9.97959
2587,53.08848,9.9687
2588,53.0763,9.96057
2589,53.06552,9.95526
2590,53.05219,9.95246
2591,53.03813,9.94826
2592,53.0254,9.94029
2593,53.00921,9.92956
2594,52.99695,9.92882
2595,52.98355,9.92777
2596,52.97094,9.91204
2597,52.9553,9.88683
2598,52.94333,9.8685
2599,52.93255,9.84268
2600,52.92005,9.80968
2601,52.90228,9.78617
2602,52.88671,9.76088
2603,52.87312,9.74376
2604,52.86269,9.7251
2605,52.85487,9.70113
2606,52.84111,9.68744
2607,52.81513,9.68142
2608,52.79529,9.67479
2609,52.7788,9.66906
2610,52.75258,9.66526
2611,52.73448,9.67406
2612,52.71743,9.6818
2613,52.69986,9.68602
2614,52.67743,9.69184
2615,52.65656,9.70208
2616,52.64012,9.71393
2617,52.62236,9.72815
2618,52.6103,9.73792
2619,52.59632,9.74973
2620,52.5836,9.76545
2621,52.57233,9.77987
2622,52.55999,9.78964
2623,52.54416,9.79852
2624,52.53017,9.78811
2625,52.51745,9.77555
2626,52.5062,9.76063
2627,52.49795,9.7438
2628,52.48921,9.72694
2629,52.48041,9.72013
2630,52.47077,9.72023
2631,52.4614,9.72266
2632,52.45036,9.72042
2633,52.44524,9.709
2634,52.44495,9.68941
2635,52.44034,9.67672
2636,52.43131,9.66872
2637,52.42631,9.65926
2638,52.42109,9.63009
2639,52.42323,9.59915
2640,52.42279,9.57185
2641,52.42089,9.54044
2642,52.41655,9.52326
2643,52.40605,9.50387
2644,52.3956,9.48607
2645,52.38302,9.46882
2646,52.37226,9.45067
2647,52.35755,9.43108
2648,52.34548,9.42089
2649,52.33571,9.41058
2650,52.32755,9.39717
2651,52.3169,9.38348
2652,52.2997,9.36812
2653,52.28642,9.35439
2654,52.27629,9.33701
2655,52.26881,9.32119
2656,52.2619,9.31296
2657,52.25444,9.30209
2658,52.24813,9.29008
2659,52.23928,9.27927
2660,52.23455,9.26108
2661,52.23115,9.23852
2662,52.22555,9.22855
2663,52.22198,9.21575
2664,52.21744,9.19097
2665,52.2159,9.17197
2666,52.2193,9.15104
2667,52.22072,9.13038
2668,52.22119,9.11127
2669,52.2204,9.09171
2670,52.22163,9.06708
2671,52.21831,9.05186
2672,52.22128,9.03348
2673,52.22097,9.01307
2674,52.21911,8.99996
2675,52.21692,8.98672
2676,52.21488,8.95367
2677,52.21041,8.92931
2678,52.20965,8.90571
2679,52.21118,8.88509
2680,52.21078,8.85903
2681,52.20659,8.84526
2682,52.19933,8.8311
2683,52.18926,8.82535
2684,52.17561,8.81841
2685,52.16235,8.81261
2686,52.15472,8.8081
2687,52.14845,8.79922
2688,52.14439,8.78743
2689,52.14106,8.77448
2690,52.13938,8.76091
2691,52.13733,8.74714
2692,52.1298,8.73655
2693,52.11846,8.73744
2694,52.10963,8.73184
2695,52.10203,8.71928
2696,52.09525,8.70504
2697,52.08725,8.69482
2698,52.08158,8.6836
2699,52.07584,8.6711
2700,52.06925,8.66376
2701,52.0616,8.66014
2702,52.04943,8.65492
2703,52.03904,8.64588
2704,52.03025,8.63779
2705,52.01788,8.6332
2706,52.00522,8.62429
2707,51.98999,8.61603
2708,51.97739,8.61524
2709,51.96917,8.60756
2710,51.96469,8.59469
2711,51.95902,8.57747
2712,51.94866,8.5565
2713,51.93688,8.53532
2714,51.92042,8.52234
2715,51.91214,8.5133
2716,51.90536,8.50125
2717,51.89955,8.47242
2718,51.8951,8.45552
2719,51.88726,8.44098
2720,51.877,8.42039
2721,51.87097,8.39548
2722,51.86261,8.35807
2723,51.85765,8.33062
2724,51.84996,8.31201
2725,51.84137,8.28177
2726,51.83331,8.2497
2727,51.82774,8.21064
2728,51.82467,8.19113
2729,51.81827,8.16798
2730,51.81213,8.14475
2731,51.80538,8.12297
2732,51.80211,8.10727
2733,51.7956,8.08477
2734,51.78543,8.0552
2735,51.77869,8.02952
2736,51.76894,8.00705
2737,51.76022,8.00165
2738,51.74555,7.99284
2739,51.7258,7.98097
2740,51.71542,7.979
2741,51.69625,7.97081
2742,51.68471,7.95739
2743,51.6734,7.94149
2744,51.65903,7.92494
2745,51.64633,7.91323
2746,51.63758,7.89159
2747,51.6299,7.87008
2748,51.62484,7.84489
2749,51.62331,7.81828
2750,51.61893,7.79125
2751,51.61258,7.75967
2752,51.60738,7.7372
2753,51.60354,7.72077
2754,51.60104,7.70676
2755,51.60135,7.69175
2756,51.60166,7.68467
2757,51.59464,7.68542
2758,51.58587,7.6814
2759,51.57348,7.66879
2760,51.55992,7.66457
2761,51.54434,7.66287
2762,51.52875,7.65952
2763,51.51672,7.65546
2764,51.50519,7.64896
2765,51.49257,7.63168
2766,51.48339,7.62031
2767,51.47838,7.60761
2768,51.46884,7.59649
2769,51.46234,7.57897
2770,51.45703,7.56053
2771,51.45032,7.54078
2772,51.43572,7.53332
2773,51.42571,7.52227
2774,51.41897,7.51298
2775,51.41308,7.5038
2776,51.40729,7.48536
2777,51.40085,7.46198
2778,51.39443,7.44373
2779,51.38363,7.4372
2780,51.37558,7.42385
2781,51.36932,7.40866
2782,51.36183,7.38978
2783,51.35743,7.3713
2784,51.35192,7.36356
2785,51.34779,7.34902
2786,51.34195,7.33748
2787,51.33402,7.32205
2788,51.32681,7.31058
2789,51.3222,7.29006
2790,51.31141,7.26863
2791,51.30179,7.26252
2792,51.29265,7.25892
2793,51.28043,7.25899
2794,51.27083,7.25329
2795,51.26341,7.24199
2796,51.2523,7.22563
2797,51.24134,7.2285
2798,51.23346,7.22972
2799,51.227,7.23528
2800,51.22133,7.24499
2801,51.21608,7.2511
2802,51.20977,7.25263
2803,51.20348,7.2491
2804,51.19632,7.24073
2805,51.18813,7.23633
2806,51.1745,7.23815
2807,51.16635,7.2347
2808,51.15772,7.22725
2809,51.15251,7.21072
2810,51.14596,7.20213
2811,51.13844,7.19094
2812,51.12819,7.18398
2813,51.1242,7.17366
2814,51.11866,7.15516
2815,51.10924,7.14364
2816,51.09924,7.14137
2817,51.08865,7.13459
2818,51.07995,7.1278
2819,51.07391,7.11116
2820,51.07028,7.09097
2821,51.06628,7.07699
2822,51.05965,7.06356
2823,51.05452,7.04955
2824,51.04912,7.03232
2825,51.04046,7.00329
2826,51.03806,6.98222
2827,51.03622,6.96447
2828,51.02548,6.94494
2829,51.01193,6.91682
2830,50.99911,6.89639
2831,50.99181,6.87358
2832,50.98131,6.853
2833,50.97117,6.84997
2834,50.9536,6.85001
2835,50.94113,6.84938
2836,50.92808,6.84614
2837,50.92784,6.83688
2838,50.92974,6.81931
2839,50.93001,6.79418
2840,50.92796,6.76419
2841,50.92119,6.74823
2842,50.90683,6.72938
2843,50.90007,6.70595
2844,50.89167,6.68799
2845,50.89051,6.66649
2846,50.89291,6.64089
2847,50.88576,6.62784
2848,50.87783,6.61127
2849,50.86835,6.58762
2850,50.8561,6.5558
2851,50.84726,6.53276
2852,50.84708,6.51742
2853,50.85174,6.50077
2854,50.84721,6.48216
2855,50.83768,6.44687
2856,50.8355,6.42196
2857,50.83554,6.39595
2858,50.83545,6.37143
2859,50.8337,6.3463
2860,50.83326,6.32246
2861,50.83025,6.29649
2862,50.82702,6.25835
2863,50.82327,6.22723
2864,50.8118,6.20365
2865,50.8064,6.18659
2866,50.80526,6.16882
2867,50.79749,6.16926
2868,50.78457,6.17529
2869,50.77256,6.17634
2870,50.76308,6.16479
2871,50.75215,6.14778
2872,50.73589,6.13743
2873,50.72432,6.13027
2874,50.72006,6.12389
2875,50.71484,6.11268
2876,50.71065,6.10365
2877,50.70694,6.09566
2878,50.70253,6.08618
2879,50.69742,6.07518
2880,50.69305,6.06578
2881,50.68181,6.0479
2882,50.66288,6.02185
2883,50.65492,6.01082
2884,50.64838,5.99458
2885,50.64689,5.97891
2886,50.64974,5.94261
2887,50.64955,5.92706
2888,50.64662,5.90573
2889,50.64264,5.8773
2890,50.64008,5.85784
2891,50.63713,5.83555
2892,50.63471,5.81266
2893,50.63439,5.77965
2894,50.63481,5.75354
2895,50.63993,5.73379
2896,50.6454,5.72399
2897,50.65421,5.71072
2898,50.6677,5.6904
2899,50.67259,5.68291
2900,50.67647,5.67302
2901,50.68162,5.65569
2902,50.68734,5.63666
2903,50.68888,5.61822
2904,50.6839,5.60083
2905,50.67743,5.5812
2906,50.67409,5.55968
2907,50.67244,5.54394
2908,50.67035,5.51604
2909,50.67006,5.49202
2910,50.66694,5.48485
2911,50.65899,5.48719
2912,50.64898,5.47641
2913,50.63607,5.45304
2914,50.6307,5.44132
2915,50.62398,5.4257
2916,50.61824,5.41181
2917,50.61522,5.39166
2918,50.61114,5.36627
2919,50.60418,5.34092
2920,50.59305,5.30532
2921,50.59048,5.26374
2922,50.58915,5.24011
2923,50.58309,5.21532
2924,50.5751,5.19827
2925,50.56915,5.1829
2926,50.56338,5.16614
2927,50.55683,5.15397
2928,50.54967,5.14118
2929,50.54175,5.12709
2930,50.53475,5.11444
2931,50.53004,5.09991
2932,50.52994,5.07556
2933,50.53124,5.04768
2934,50.53212,5.02907
2935,50.53076,5.00758
2936,50.5286,4.98497
2937,50.53107,4.96514
2938,50.53068,4.939
2939,50.52384,4.9195
2940,50.52224,4.89174
2941,50.51703,4.86781
2942,50.50782,4.84258
2943,50.50126,4.81364
2944,50.49441,4.78511
2945,50.49551,4.75505
2946,50.49619,4.71673
2947,50.49437,4.67321
2948,50.49408,4.63851
2949,50.48909,4.60936
2950,50.48111,4.58129
2951,50.47379,4.55534
2952,50.4692,4.52831
2953,50.47062,4.50442
2954,50.47536,4.48412
2955,50.47942,4.4672
2956,50.48183,4.44639
2957,50.47711,4.42685
2958,50.47481,4.40521
2959,50.4777,4.3837
2960,50.48058,4.36256
2961,50.4819,4.34347
2962,50.47944,4.3146
2963,50.47846,4.29559
2964,50.48153,4.28109
2965,50.49362,4.2564
2966,50.49894,4.23626
2967,50.49902,4.20924
2968,50.50125,4.19255
2969,50.50259,4.18206
2970,50.50296,4.15951
2971,50.49913,4.14309
2972,50.49347,4.11436
2973,50.48784,4.08931
2974,50.48174,4.06247
2975,50.48343,4.03705
2976,50.49046,4.00511
2977,50.49105,3.98358
2978,50.48465,3.96399
2979,50.48085,3.94252
2980,50.47197,3.9351
2981,50.46245,3.92817
2982,50.45408,3.90647
2983,50.45346,3.87853
2984,50.45297,3.84285
2985,50.45239,3.80893
2986,50.45165,3.77953
2987,50.45138,3.76004
2988,50.4512,3.74833
2989,50.45088,3.7293
2990,50.44952,3.71136
2991,50.44704,3.69612
2992,50.4444,3.68497
2993,50.43945,3.66868
2994,50.43282,3.65377
2995,50.42359,3.63803
2996,50.41326,3.62597
2997,50.39828,3.61575
2998,50.38101,3.60952
2999,50.36883,3.59897
3000,50.3533,3.57996
3001,50.34099,3.56647
3002,50.3361,3.55278
3003,50.33926,3.53274
3004,50.33873,3.50236
3005,50.34129,3.48358
3006,50.33864,3.45807
3007,50.33275,3.44431
3008,50.32474,3.43122
3009,50.32009,3.42248
3010,50.31523,3.40743
3011,50.31083,3.39186
3012,50.30509,3.37733
3013,50.29386,3.36272
3014,50.28115,3.34496
3015,50.26697,3.33243
3016,50.25151,3.31854
3017,50.23982,3.29465
3018,50.22796,3.26778
3019,50.21225,3.23374
3020,50.19871,3.21183
3021,50.18594,3.19224
3022,50.17014,3.1789
3023,50.1546,3.15268
3024,50.14739,3.1324
3025,50.13979,3.12046
3026,50.13459,3.11254
3027,50.13042,3.10382
3028,50.12643,3.09509
3029,50.12342,3.0899
3030,50.11757,3.0821
3031,50.11235,3.07559
3032,50.1075,3.06946
3033,50.10261,3.06306
3034,50.09806,3.05678
3035,50.09343,3.05
3036,50.08833,3.04204
3037,50.0831,3.03314
3038,50.07883,3.02467
3039,50.07519,3.01571
3040,50.07227,3.00644
3041,50.07016,2.99757
3042,50.06779,2.9872
3043,50.06492,2.97711
3044,50.0618,2.96664
3045,50.05892,2.957
3046,50.05568,2.94795
3047,50.0516,2.93956
3048,50.0418,2.91941
3049,50.03498,2.90319
3050,50.02372,2.88606
3051,50.01442,2.87941
3052,50.00249,2.87551
3053,49.98588,2.87027
3054,49.96717,2.85975
3055,49.94503,2.85242
3056,49.92627,2.8517
3057,49.9091,2.85002
3058,49.8934,2.84222
3059,49.87244,2.83578
3060,49.84495,2.83112
3061,49.83218,2.82809
3062,49.82087,2.82258
3063,49.80533,2.81396
3064,49.79646,2.80599
3065,49.78361,2.801
3066,49.76636,2.79577
3067,49.74623,2.7885
3068,49.71669,2.7751
3069,49.69653,2.77171
3070,49.67872,2.77223
3071,49.66161,2.76642
3072,49.65294,2.76278
3073,49.64398,2.75937
3074,49.63225,2.75612
3075,49.61796,2.75535
3076,49.60808,2.75503
3077,49.59997,2.75295
3078,49.58812,2.74841
3079,49.57326,2.74144
3080,49.55887,2.73458
3081,49.54133,2.72733
3082,49.52901,2.72276
3083,49.51174,2.71897
3084,49.49452,2.71537
3085,49.48768,2.71397
3086,49.47806,2.71194
3087,49.46963,2.70943
3088,49.45915,2.7031
3089,49.4494,2.698
3090,49.43567,2.69585
3091,49.42706,2.69511
3092,49.41876,2.69441
3093,49.40582,2.69417
3094,49.39109,2.69942
3095,49.37995,2.70323
3096,49.36595,2.70388
3097,49.3516,2.70109
3098,49.33777,2.69498
3099,49.32281,2.68819
3100,49.30433,2.6856
3101,49.29006,2.6915
3102,49.27853,2.69589
3103,49.26693,2.6909
3104,49.24924,2.67833
3105,49.23244,2.65619
3106,49.22063,2.63701
3107,49.21033,2.61613
3108,49.19565,2.60395
3109,49.17986,2.60461
3110,49.17044,2.59937
3111,49.16341,2.59811
3112,49.15744,2.59216
3113,49.1482,2.58048
3114,49.13965,2.56966
3115,49.1309,2.55966
3116,49.12296,2.55677
3117,49.11537,2.5546
3118,49.10369,2.5508
3119,49.08949,2.55064
3120,49.08061,2.55139
3121,49.07346,2.552
3122,49.0625,2.55196
3123,49.05295,2.54804
3124,49.04317,2.54396
3125,49.03376,2.54022
3126,49.02256,2.53484
3127,49.00562,2.52614
3128,48.99492,2.51592
3129,48.98601,2.50423
3130,48.97744,2.49293
3131,48.96584,2.47493
3132,48.94861,2.47526
3133,48.93098,2.48101
3134,48.91999,2.47908
3135,48.91083,2.47529
3136,48.90053,2.46963
3137,48.89102,2.47313
3138,48.88426,2.46985
3139,48.88279,2.45669
3140,48.87436,2.43818
3141,48.86629,2.4229
3142,48.86566,2.4124
3143,48.85388,2.41394
3144,48.84472,2.41399
3145,48.83801,2.41279
3146,48.83088,2.40293
3147,48.82648,2.38854
3148,48.82052,2.37579
3149,48.81631,2.36076
3150,48.81468,2.35558
3151,48.80934,2.34879
3152,48.80087,2.34351
3153,48.7936,2.34453
3154,48.78017,2.34629
3155,48.76779,2.34305
3156,48.75658,2.3342
3157,48.74501,2.32329
3158,48.73885,2.31704
3159,48.7305,2.30812
3160,48.71723,2.29134
3161,48.71282,2.28436
3162,48.71602,2.26729
3163,48.72005,2.25689
3164,48.71812,2.25409
3165,48.70928,2.25122
3166,48.7009,2.24684
3167,48.69407,2.23032
3168,48.68564,2.21409
3169,48.67476,2.19948
3170,48.66448,2.18936
3171,48.65347,2.17567
3172,48.64362,2.15904
3173,48.62991,2.1419
3174,48.61918,2.13017
3175,48.61362,2.11753
3176,48.60864,2.09661
3177,48.60172,2.06652
3178,48.59755,2.05406
3179,48.59238,2.04272
3180,48.58866,2.03227
3181,48.58483,2.02172
3182,48.58152,2.01508
3183,48.57525,2.00338
3184,48.56952,1.98989
3185,48.56538,1.97674
3186,48.56286,1.9608
3187,48.55986,1.94704
3188,48.55012,1.92
3189,48.54354,1.90729
3190,48.53451,1.90423
3191,48.5199,1.90818
3192,48.50659,1.90711
3193,48.49126,1.91122
3194,48.47623,1.91299
3195,48.46108,1.91235
3196,48.44747,1.91001
3197,48.42963,1.90301
3198,48.41428,1.89732
3199,48.39954,1.8932
3200,48.38021,1.88853
3201,48.36175,1.87911
3202,48.34072,1.86823
3203,48.32533,1.86391
3204,48.30562,1.86183
3205,48.29017,1.86054
3206,48.27681,1.85713
3207,48.26315,1.85224
3208,48.25263,1.85141
3209,48.23411,1.84946
3210,48.2142,1.84697
3211,48.19075,1.85296
3212,48.16944,1.85362
3213,48.15023,1.85559
3214,48.12962,1.85303
3215,48.11139,1.85073
3216,48.0839,1.85154
3217,48.06549,1.84661
3218,48.0562,1.8434
3219,48.04804,1.84118
3220,48.03237,1.84017
3221,48.01599,1.84351
3222,48.00224,1.85001
3223,47.98947,1.85695
3224,47.9744,1.85875
3225,47.96197,1.85406
3226,47.94532,1.8483
3227,47.93557,1.84895
3228,47.92558,1.84908
3229,47.9137,1.84897
3230,47.90343,1.84718
3231,47.89965,1.83482
3232,47.9,1.80862
3233,47.89594,1.77897
3234,47.88786,1.7533
3235,47.87368,1.72999
3236,47.86043,1.70862
3237,47.85144,1.68979
3238,47.84066,1.67431
3239,47.82531,1.6517
3240,47.81146,1.62678
3241,47.7921,1.60541
3242,47.77902,1.58938
3243,47.76696,1.56671
3244,47.75288,1.54541
3245,47.74095,1.52791
3246,47.73452,1.51421
3247,47.72762,1.50056
3248,47.72161,1.49088
3249,47.71289,1.47073
3250,47.70731,1.45657
3251,47.70009,1.44514
3252,47.69195,1.43305
3253,47.68522,1.41881
3254,47.67886,1.40532
3255,47.6699,1.39267
3256,47.66211,1.38519
3257,47.65459,1.37791
3258,47.64663,1.36781
3259,47.63719,1.35851
3260,47.62828,1.35115
3261,47.62129,1.33956
3262,47.61748,1.32286
3263,47.61605,1.3006
3264,47.61743,1.27384
3265,47.619,1.2524
3266,47.61955,1.23228
3267,47.61756,1.21721
3268,47.61627,1.20103
3269,47.61707,1.17891
3270,47.61357,1.14898
3271,47.60668,1.123
3272,47.59732,1.10025
3273,47.58907,1.08476
3274,47.58206,1.06968
3275,47.57451,1.05635
3276,47.5666,1.04288
3277,47.55905,1.02506
3278,47.55263,1.00563
3279,47.54338,0.9786
3280,47.53299,0.95637
3281,47.52662,0.94162
3282,47.5213,0.9233
3283,47.51631,0.91042
3284,47.5123,0.90057
3285,47.50825,0.88721
3286,47.5057,0.87376
3287,47.50109,0.85654
3288,47.49569,0.83996
3289,47.49181,0.82529
3290,47.4829,0.79418
3291,47.47338,0.7742
3292,47.46271,0.76119
3293,47.45199,0.74863
3294,47.44141,0.73783
3295,47.42604,0.73355
3296,47.41205,0.72801
3297,47.40714,0.71819
3298,47.39692,0.70786
3299,47.38692,0.70868
3300,47.37369,0.71531
3301,47.3615,0.7116
3302,47.34898,0.70347
3303,47.33214,0.69421
3304,47.31966,0.68956
3305,47.30717,0.69146
